planet_name,orbital_period,planet_radius,planet_mass,star_temperature,star_radius,distance
TIC 139702105 b,6.836019034,2.45316949,6.59,5742.35,1.25423,91.7884
TIC 142589416 b,2.095184663,2.67899519,7.65,4396.27,0.713832,168.933
TIC 147027702 b,44.40523,10.92875618,346.4329636,6410,2.136,457.186
TIC 153919886 b,2.105104923,2.70601108,7.78,4137.16,0.591697,132.33
TIC 154870955 b,7.969874713,3.09467466,9.77,4739.58,0.724328,226.463
TIC 160113658 b,6.729522621,3.49015778,12,4817.31,0.789834,200.156
TIC 161045582 b,8.8557719,2.24566738,5.67,5683.87,1.07976,162.246
TIC 172900988 b,200.452,11.25,942,6050,1.3842,250.956
TIC 178172313 b,4.373181614,2.80405322,8.27,5405.59,0.84345,178.137
TIC 188624430 b,6.218604331,3.64811843,12.9,5369.46,0.786574,300.743
TIC 18942729 b,0.998178381,2.00021315,4.66,4360.11,0.825257,115.169
TIC 198190129 b,7.948049107,2.92284949,8.87,4377.53,0.640675,130.035
TIC 206466666 b,9.104868652,2.14817673,5.26,4620.3,0.667193,127.837
TIC 231949697 b,0.907204487,1.52831855,2.95,3451.32,0.492584,50.2408
TIC 237913194 b,15.168865,12.520453,617.22586,5788,1.088,306.063
TIC 241249530 b,165.7719,13.29385111,1582.785467,6166,1.397,324.448
TIC 245076932 b,21.61389,10.87271128,162.0924876,6130,1.288,303.96
TIC 24750448 b,3.59159193,2.43722231,6.51,4545.43,0.713599,178.146
TIC 24750448 c,10.14385271,3.09028272,9.75,4545.43,0.713599,178.146
TIC 249022743 b,2.257196815,4.79568155,20.6,5567.58,1.2084,396.46
TIC 257060897 b,3.66003639,17.26183028,201.50321,5993,1.863,505.703
TIC 260969020 b,8.48584502,2.22686612,5.59,4572.94,0.68988,121.222
TIC 270471727 b,10.45623257,2.75029559,8,5271.39,0.997091,182.104
TIC 279401253 b,76.8,11.2089807,1951.466419,5951,1.06,285.584
TIC 279401253 c,155.3,12.6,2548.983824,5951,1.06,285.584
TIC 290487717 b,3.400818229,6.63777941,35.7,5328.97,0.943767,395.574
TIC 294329732 b,9.756587618,2.07692266,4.97,5201.93,0.920172,189.333
TIC 32032563 b,13.83460488,3.47739942,11.9,5567.93,1.00188,507.858
TIC 320419023 b,5.263756516,2.77280763,8.11,5703.36,0.952319,288.893
TIC 34085383 b,3.477933685,3.91982296,14.6,4694.84,0.809951,149.12
TIC 349520724 b,7.94044635,2.82626313,8.38,5098.6,0.818771,241.105
TIC 356227008 b,2.961474487,2.39024009,6.3,5731.86,0.959792,387.609
TIC 365102760 b,4.21285367,6.21,19.2,4900,3.13,555.546
TIC 38825265 b,3.31336981,2.18869476,5.43,4375.52,0.664503,165.638
TIC 38828280 b,4.855589848,2.62701629,7.4,5046.63,0.741147,286.415
TIC 390586021 b,2.747037558,2.86009388,8.55,4434.81,0.726565,114.558
TIC 393818343 b,16.24921,12.18416202,1379.375286,5756,1.086,93.7345
TIC 423703298 b,4.03712712,2.77230429,8.11,4540.37,0.729825,136.191
TIC 434398831 b,3.685504,3.51,12.1,5638,0.909,217.011
TIC 434398831 c,6.210291,5.63,27,5638,0.909,217.011
TIC 437041147 b,3.823014215,2.21526814,5.54,5224.36,0.961092,246.6
TIC 445839811 b,11.10862603,2.47771211,6.7,5408.25,0.850041,235.655
TIC 46432937 b,1.44044527,13.31626907,1017.050902,3572,0.5299,90.5369
TIC 4672985 b,69.048,11.5004142,4049.133905,5757,1.15,253.385
TIC 62895484 b,2.839854343,3.49391667,12,5520.79,0.874291,294.857
TIC 65612701 b,10.22467975,5.07802804,22.7,5692.29,1.73709,151.624
TIC 67686059 b,3.521635296,2.59125922,7.23,5090.09,0.820458,249.203
TIC 77319217 b,7.548307651,3.10879526,9.85,5961.52,1.18439,267.62
TIC 77552382 b,3.510259049,5.69176189,27.5,4981.07,0.886956,373.415
TIC 86380416 b,6.040864346,2.4123612,6.4,5723.74,0.989724,244.68
TIC 87422071 b,11.364929,10.8615023,409.998645,6150,1.489,384.758
TIC 88692598 b,2.649094368,1.81295951,3.94,3483.17,0.532473,73.5258
TIC 88785435 b,10.508843,5.03,22.3,3998,0.911,122.386
TOI-1011 b,2.470498,1.45,4.04,5475,0.92,52.62
TOI-1036 b,3.779521255,6.28499593,32.5,5664.68,1.17554,184.015
TOI-1052 b,9.139703,2.87,16.9,6146,1.264,129.804
TOI-1052 c,35.806,6.48,34.3,6146,1.264,129.804
TOI-1054.01,15.5077855,2.43432,6.5,6122,1.17,88.4343
TOI-1062 b,4.11296,2.265,10.15,5328,0.84,82.1733
TOI-1062 c,7.972,3.1,9.78,5328,0.84,82.1733
TOI-1064 b,6.443868,2.587,13.5,4734,0.726,68.0726
TOI-1064 c,12.226574,2.651,2.5,4734,0.726,68.0726
TOI-1075 b,0.6047328,1.791,9.95,3875,0.581,61.4592
TOI-1080 b,3.9652482,1.2,10.7,3065,0.2019,25.559
TOI-1105 b,10.86818411,3.05823658,9.58,4678.46,0.755833,79.5225
TOI-1107 b,4.0782387,14.57167491,1064.725163,6311,1.81,281.314
TOI-1117 b,2.22816,2.46,8.9,5635,1.05,167.598
TOI-1117 c,4.579,2.91,8.78,5635,1.05,167.598
TOI-1117 d,8.665,3.27,10.71,5635,1.05,167.598
TOI-1130 b,4.074554,3.66,19.8,4360,0.697,58.2609
TOI-1130 c,8.3501898,13,336,4360,0.697,58.2609
TOI-1135 b,8.0277327,9.91994792,58.79825529,6320,1.202,114.048
TOI-1136 b,4.1727,1.9,3.5,5770,0.968,84.5362
TOI-1136 c,6.2574,2.879,6.32,5770,0.968,84.5362
TOI-1136 d,12.5199,4.627,8.35,5770,0.968,84.5362
TOI-1136 e,18.801,2.639,6.07,5770,0.968,84.5362
TOI-1136 f,26.321,3.73591482,9.7,5770,0.968,84.5362
TOI-1136 g,39.545,2.53,5.6,5770,0.968,84.5362
TOI-1173 b,7.06466,9.19,27.4,5350,0.934,132.353
TOI-1174 b,8.953487683,2.562,32,5030,0.76,94.6375
TOI-1180 b,9.686760378,3.072,10,4738,0.73,72.0238
TOI-1181 b,2.103189,17.02644168,374.7196919,6054,1.961,302.819
TOI-1184 b,5.748433803,2.39,6.8,4534,0.69,58.5946
TOI-1194 b,2.3106446,8.71664516,120,5394,0.9608,149.667
TOI-1199 b,3.671463,10.5140239,75.96098927,5710,1.45,248.427
TOI-1201 b,2.4919863,2.415,6.28,3476,0.508,37.8871
TOI-1203 b,4.1572888,1.52,3.51,5737,1.179,64.9943
TOI-1203 c,13.0766,2.2,5.46,5737,1.179,64.9943
TOI-1203 e,204.59,7.31,42.1,5737,1.179,64.9943
TOI-1203.01,25.502672,2.918,7.39,5737,1.179,64.9943
TOI-122 b,5.07803,2.72,7.85,3403,0.334,62.118
TOI-1221 b,91.68278,2.91,1112.399425,5592,1.031,138.411
TOI-1224 b,4.1782745,2.104,5.08,3326,0.404,37.3312
TOI-1224 c,17.945466,2.884,8.67,3326,0.404,37.3312
TOI-1226 b,3.928808816,2.4101112,6.39,5434.91,0.986943,257.93
TOI-1227 b,27.36397,9.57246952,66.5,3072,0.56,100.641
TOI-1230.01,25.05713123,3.23968384,10.6,5696,1.15281,143.138
TOI-1231 b,24.245586,3.65,15.4,3553,0.476,27.6227
TOI-1232 b,14.256,10.92875618,220.5729145,5823,1.072,328.604
TOI-1232 c,30.356,8.88,58.48042689,5823,1.072,328.604
TOI-1233.01,14.175685,2.539,6.98,5660,0.877,64.5978
TOI-1235 b,3.444714,1.69,6.69,3997,0.619,39.6345
TOI-1238 b,0.764597,1.21,3.76,4089,0.58,70.7145
TOI-1238 c,3.294736,2.11,8.32,4089,0.58,70.7145
TOI-1243 b,4.6594779,2.33,7.7,3515,0.511,43.1865
TOI-1244 b,6.400316483,2.467,6.6,4599,0.721,102.551
TOI-1246 b,4.30744,3.01,8.1,5151,0.86,169.422
TOI-1246 c,5.904137,2.45109846,9.1,5213,0.8649,169.422
TOI-1246 d,18.654874,3.43139739,5.4,5213,0.8649,169.422
TOI-1246 e,37.92548,3.5141875,14.5,5213,0.8649,169.422
TOI-1248 b,4.3601561,6.8084859,27.4,5205,0.8686,168.735
TOI-1249 b,13.079151,3.2710301,11.9,5497,0.9785,139.49
TOI-125 b,4.65382,2.726,9.5,5320,0.848,111.059
TOI-125 c,9.15059,2.759,6.63,5320,0.848,111.059
TOI-125 d,19.98,2.93,13.6,5320,0.848,111.059
TOI-1259 A b,3.477978,11.45557828,140.1623275,4775,0.711,118.106
TOI-1260 b,3.127463,2.41,8.56,4227,0.672,73.5977
TOI-1260 c,7.493134,2.76,13.2,4227,0.672,73.5977
TOI-1260 d,16.608164,3.12,11.84,4227,0.672,73.5977
TOI-1266 b,10.8945,2.52,4.46,3563,0.4232,36.0118
TOI-1266 c,18.8027,1.98,3.17,3563,0.4232,36.0118
TOI-1266 d,32.509,1.74,3.68,3563,0.4232,36.0118
TOI-1268 b,8.1577094,9.1,96.4,5300,0.92,109.557
TOI-1269 b,4.2529913,2.40144286,6.4,5499,0.8521,172.138
TOI-1269 c,9.237861442,2.22999162,5.6,5554.02,0.848906,172.138
TOI-1272 b,3.31599,4.13204907,27,5065,0.7934,137.572
TOI-1272 c,8.6811,4.95,21.7,5065,0.7934,137.572
TOI-1273 b,4.631296,11.09689089,70.55790635,5690,1.06,177.118
TOI-1278 b,14.47567,12.21778896,5879.82553,3799,0.573,75.5759
TOI-1279 b,9.61419,2.66146528,10.6,5457,0.8426,107.055
TOI-128.01,4.9404681,2.21898,5.56,6086,1.13,68.4727
TOI-1288 b,2.6998279,4.96846551,44.1,5388,0.9583,114.865
TOI-1288 c,416,11.1,85.7,5388,0.9583,114.865
TOI-1291 b,7.162009755,5.63826391,27.1,6139.95,1.8109,428.123
TOI-1294 b,3.915292,10.12369881,63.9,5718,1.5566,332.648
TOI-1294 c,159.9,14.3,147,5718,1.5566,332.648
TOI-1295 b,3.1968838,15.69257298,451.3163379,6280,1.7,388.227
TOI-1296 b,3.9443736,14.11645916,95.3,5567,1.7031,323.265
TOI-1298 b,4.537143,9.65807033,99,5752,1.4536,319.036
TOI-1301.01,6.096407209,2.477,6.7,4820,0.732,90.8693
TOI-132 b,2.1097019,3.42,22.4,5397,0.9,163.678
TOI-1333 b,4.720219,15.647764,753.2571,6274,1.925,200.492
TOI-1338 b,95.4001,7.661,11.3,5723.2,1.313,399.017
TOI-1338 c,215.79,10.3,75.4,5723.2,1.313,399.017
TOI-1346 b,1.7622538,2.39,6.3,5099,0.78,115.45
TOI-1346 c,5.502558,2.23,5.6,5099,0.78,115.45
TOI-1347 b,0.84742346,1.8,11.1,5464,0.83,147.476
TOI-1347 c,4.841962,1.6,6.4,5464,0.83,147.476
TOI-1386 b,25.8401,6.2163865,45.8,5735,1.0235,146.858
TOI-1386 c,232,10.3,75.2,5735,1.0235,146.858
TOI-139 b,11.07085,2.4566,6.6,4570,0.7007,42.4061
TOI-1408 b,4.42587,25,593,6117,1.53,139.484
TOI-1408 c,2.1664,2.22,7.6,6117,1.53,139.484
TOI-1410 c,47.56,5.63,27,4635,0.7558,72.7512
TOI-1410.01,1.21687,3.10083009,12.5,4635,0.7558,72.7512
TOI-1411 b,1.4520527,1.19880592,2,4115,0.614,32.4778
TOI-1416 b,1.0697568,1.62,3.48,4884,0.793,55.0135
TOI-1420 b,6.9561063,11.89,25.1,5510,0.923,201.918
TOI-1422 b,12.99894,3.83,9.5,5840,1.019,155.141
TOI-1422 c,34.5633,2.61,14,5840,1.019,155.141
TOI-1431 b,2.650237,16.70138124,991.6246298,7690,1.92,148.925
TOI-1437 b,18.840942,2.24,9.6,6008,1.17,103.297
TOI-1438 b,5.13967,3.04,9.4,5230,0.82,110.513
TOI-1438 c,9.428089,2.75,10.6,5230,0.82,110.513
TOI-1439 b,27.644,4.2427861,38.5,5841,1.6184,230.306
TOI-1442 b,0.4090677,1.17,1.71,3330,0.31,41.1659
TOI-1443 b,23.540678,2.30381001,30,5224,0.7511,85.8034
TOI-1444 b,0.4702743,1.41792246,3.58,5460,0.9105,125.463
TOI-1448 b,8.112245,2.749,19.5,3412,0.38,73.3345
TOI-1450 A b,2.0439274,1.13,1.258,3437,0.483,22.4467
TOI-1450 A c,5.0688,1.13,1.527,3437,0.483,22.4467
TOI-1451 b,16.537944,2.61143902,15.2,5801,1.0162,91.9362
TOI-1452 b,11.06201,1.672,4.82,3185,0.275,30.5212
TOI-1453 b,4.3135225,1.173,2.32,4975,0.72,78.7415
TOI-1453 c,6.5886982,2.224,2.95,4975,0.72,78.7415
TOI-1466 b,1.871906022,2.46741991,6.65,4435.39,0.749646,86.5783
TOI-1467 b,5.97114713,1.92,9,3834,0.491,37.4418
TOI-1468 b,1.8805201,1.401,3.04,3376,0.3714,24.7399
TOI-1468 c,15.532477,2.126,4.1,3376,0.3714,24.7399
TOI-1470 b,2.527093,2.18,7.32,3709,0.469,51.9503
TOI-1470 c,18.08816,2.47,7.24,3709,0.469,51.9503
TOI-1472 b,6.36338574,4.058,18.05,5100,0.84,121.84
TOI-1472 c,15.5381747,3.334,21.13,5100,0.84,121.84
TOI-1478 b,10.1802117,11.99360935,279.6889982,5597,1.048,152.892
TOI-150.01,5.857487,14.067295,797.7533,6255,1.526,336.267
TOI-1516 b,2.056014,15.24421375,1004.337766,6520,1.14,247.054
TOI-1518 b,1.90261131,21.05046575,581.6259848,7299,1.942,225.888
TOI-157 b,2.0845435,14.414774,375.0394,5404,1.167,355.683
TOI-1601 b,5.33175,14.19902343,387,5982,2.195,336.608
TOI-163 b,4.231306,16.690201,387.7526,6495,1.648,411.719
TOI-1630.01,12.05573473,2.417,6.42,5504,0.83,66.0929
TOI-1634 b,0.98934551,1.759,4.9,3550,0.45,35.2736
TOI-1634 c,103,,,3472,0.45,35.2736
TOI-1648 b,7.331602,2.54,7.4,4850,0.81,69.835
TOI-1659.01,5.877556328,2.255,5.71,5977,1.006,122.494
TOI-1669 b,500,14.1,191,5497,1.0561,111.276
TOI-1669 c,2.6800535,2.2963977,13,5497,1.0561,111.276
TOI-1670 b,10.98462,2.06,41.31769291,6170,1.316,168.067
TOI-1670 c,40.74976,11.06326395,200.2318964,6170,1.316,168.067
TOI-1680 b,4.8026345,1.466,2.75,3225,0.2106,37.2209
TOI-1683.01,3.0575356,2.6382,7.45,4402,0.7,51.1884
TOI-1685 b,0.66913923,1.421,3.07,3470,0.462,37.6153
TOI-169 b,2.2554477,12.172974,251.40353,5880,1.288,407.84
TOI-1691 b,16.73688894,3.66,14.6,5759,1,111.445
TOI-1693 b,1.7666957,1.41,2.57,3499,0.46,30.7947
TOI-1694 b,3.770107,5.3422266,31.3,5058,0.8036,124.68
TOI-1694 c,393.1,13.8,297,5058,0.8036,124.68
TOI-1695 b,3.1342791,1.9,6.36,3690,0.515,45.1309
TOI-1696 b,2.500311,3.09,48.8,3185,0.2775,64.9172
TOI-1710 b,24.283377,5.20315158,22.4,5684,0.9574,81.2271
TOI-1716.01,8.082376554,3.143,10,5879,1.24,104.158
TOI-1718 b,5.587037686,4.10824994,15.8,5304.91,0.939285,52.3044
TOI-172 b,9.47725,10.816685,1722.6386,5645,1.777,342.831
TOI-1722 b,9.605232069,4.38298108,17.6,5999.55,1.09414,136.419
TOI-1723 b,13.72701264,3.435,10.4,5777,1.09,100.727
TOI-1728 b,3.49151,5.05,26.78,3980,0.6243,60.798
TOI-1732 b,4.119236783,2.49549787,6.78,4201.93,0.632571,74.7599
TOI-1736 b,7.073076,3.18175535,12.3,5636,1.4286,88.9482
TOI-1736 c,571.25,12.5,2800,5636,1.4286,88.9482
TOI-1739 b,8.303341406,1.946,4.45,4814,0.781,70.9819
TOI-1742 b,21.269084,2.36507598,9.7,5815,1.131,72.8871
TOI-1743 b,4.266046,1.83,4.01,3277,0.338,41.2758
TOI-1744.01,22.34170293,2.68,7.65,6179,1.14,114.39
TOI-1749 b,2.38839,1.39,57,3985,0.55,99.5561
TOI-1749 c,4.4929,2.12,14,3985,0.55,99.5561
TOI-1749 d,9.0497,2.52,15,3985,0.55,99.5561
TOI-1750 b,11.3372713,2.78943837,8.19,4683.75,0.768675,162.46
TOI-1751 b,37.46852,2.9507845,19.5,5970,1.3137,113.335
TOI-1753 b,5.3846104,2.47852533,16.6,5621,0.9715,226.671
TOI-1756 b,2.783017363,1.94225664,4.43,3891.86,0.562607,86.7159
TOI-1758 b,20.70507469,3.62,6.9,5169,0.81,96.6215
TOI-1759 b,18.85019,3.14,10.8,4065,0.597,40.0654
TOI-1768.01,7.337703649,3.453,11.8,5994,1.1,157.597
TOI-1772.01,8.054246874,2.905,8.78,5583,0.995,97.7562
TOI-1774.01,16.70988,2.78,8.5,5746,1.1303,53.974
TOI-1775 b,10.2405549,8.04728896,96,5284,0.8288,149.234
TOI-1776 b,2.799868,1.21612741,1.4,5785,0.9356,44.647
TOI-1777.01,14.65011197,2.246,5.67,5859,0.98,79.7665
TOI-178 b,1.9145601,1.2,0.96,4316,0.662,62.699
TOI-178 c,3.238486,1.754,4.64,4316,0.662,62.699
TOI-178 d,6.557569,2.695,5.2,4316,0.662,62.699
TOI-178 e,9.96318,2.301,3.48,4316,0.662,62.699
TOI-178 f,15.23335,2.417,5.63,4316,0.662,62.699
TOI-178 g,20.71663,2.939,4.4,4316,0.662,62.699
TOI-1782.01,4.987641028,2.368,6.2,4336,0.669,95.2649
TOI-1782.02,1.829024227,1.839,4.04,4336,0.669,95.2649
TOI-1789 b,3.208664,16.14093221,222.4798849,5991,2.168,229.067
TOI-1794 b,8.765528,3.29701268,8.7,5631,1.3162,155.791
TOI-1798.01,8.021522331,2.448,6.5,5165,0.78,113.181
TOI-1798.02,0.437811822,1.464,5.6,5165,0.78,113.181
TOI-1799 b,7.094570865,1.642,4,5690,0.957,62.1274
TOI-1801 b,10.64387,2.079,5.738,3863,0.547,30.6796
TOI-1803 b,6.293287,2.99,10.32,4687,0.715,119.24
TOI-1803 c,12.885779,4.29,8,4687,0.715,119.24
TOI-1806.01,15.1454693,3.4095367,11.5,3272,0.401575,55.5211
TOI-1807 b,0.54937097,1.49681583,2.44,4914,0.746,42.5775
TOI-181 b,4.532,6.9559,46.1687,4994,0.745,96.2338
TOI-1811 b,3.7130765,11.14172682,308.9292116,4766,0.769,128.23
TOI-1814 b,6.368610105,5.18536642,23.5,4872.84,2.3895,362.522
TOI-1820 b,4.860674,12.778238,731.0053361,5734,1.51,248.504
TOI-1823 b,38.8,7.5406241,67.4,4927,0.8049,71.6456
TOI-1824 b,22.808533,2.7438269,16,5165,0.8123,59.4314
TOI-1836 b,20.380799,8.00321222,38.45723725,6380,1.577,191.649
TOI-1836 c,1.7727471,2.59987579,8,6237,1.6454,191.649
TOI-1839 b,1.423784409,2.21895097,5.56,5315.91,0.848099,116.086
TOI-1839 c,4.023938542,2.40867246,6.39,5315.91,0.848099,116.086
TOI-1842 b,9.5739181,12.3485023,89.4,6039,2.032,223.465
TOI-1846 b,3.9306737,1.792,3.87,3568,0.397,47.2496
TOI-1853 b,1.2436258,3.46,73.2,4985,0.808,165.105
TOI-1855 b,1.36414864,18.49481816,360.0995851,5359,1.041,176.833
TOI-1859 b,63.48347,9.75181321,68.6,6341,1.36,224.385
TOI-1860 b,1.0662107,1.31,2.27,5752,0.94,45.864
TOI-1873 b,7.005727088,2.86356397,8.57,5597.99,0.971675,182.014
TOI-1883 b,4.50638,5.65,27.2,3477,0.494,115.369
TOI-1898 b,45.52234,9.39553231,129,6241,1.6131,79.6682
TOI-1899 b,29.090312,11.09689089,212.9450327,3926,0.607,128.438
TOI-1937 A b,0.94667944,13.97759893,638.8350981,5814,1.08,415.135
TOI-198 b,10.215213,1.36,3.17,3801,0.418,23.7262
TOI-199 b,104.854,9.07927437,54.03082919,5255,0.82,102.27
TOI-199 c,273.69,11.4,88.99195396,5255,0.82,102.27
TOI-1994 b,4.0337142,13.67495645,7024.007795,7700,2.3,515.603
TOI-2000 b,3.09833,2.7,11,5611,1.134,175.713
TOI-2000 c,9.127055,8.14,81.7,5611,1.134,175.713
TOI-2005 b,17.305904,11.99360935,2034.101805,7130,2.02,328.475
TOI-201 b,52.977946,11.82547464,184.3404761,6394,1.339,113.825
TOI-201 c,2800,11.13051784,4513.163379,6394,1.339,113.825
TOI-2010 b,141.834025,11.81426566,408.7273314,5929,1.079,109.19
TOI-2015 b,3.348237,3.309,9.2,3297,0.3273,47.3444
TOI-2015 c,5.582796,2.93,8.91,3297,0.3273,47.3444
TOI-2018 b,7.435583,2.268,9.2,4174,0.62,27.9956
TOI-2019 b,15.3444,5.33275337,34.4,5626,1.7457,198.007
TOI-2025 b,8.8720982,11.89272852,1144.182265,5977,1.459,335.985
TOI-2031 A b,5.71548654,14.20177855,254.2627256,6490,1.241,276.105
TOI-2046 b,1.4971842,16.14093221,731.0053361,6250,1.21,289.668
TOI-2048 b,13.79019,2.61,7.32,5185,0.79,116.567
TOI-205 b,4.253007738,2.50121142,6.81,6302.74,1.45382,177.759
TOI-206 b,0.7363104,1.3,2.24,3383,0.35,47.7465
TOI-2068 b,7.768915,1.821,3.97,3710,0.535,52.9328
TOI-2071 b,5.67395387,2.56484195,7.1,5755.41,1.00286,231.311
TOI-2076 b,10.35504,2.59,6.7,5187,0.758,41.9091
TOI-2076 c,21.01447,3.54,7.2,5187,0.758,41.9091
TOI-2076 d,35.12803,3.27,7.3,5187,0.758,41.9091
TOI-2076 e,3.0223753,1.301,4.7,5187,0.758,41.9091
TOI-2081 b,10.50534,2.04,4.82,3800,0.534,62.3446
TOI-2084 b,6.0784247,2.47,6.66,3551,0.475,114.549
TOI-2088 b,124.72997,3.6831179,37,5081,0.8481,126.46
TOI-209 b,4.379435874,2.3947209,6.32,4806.66,0.742779,113.387
TOI-2092 b,4.303255281,2.94892961,9,5842.06,1.0519,176.759
TOI-2093 b,12.836,3.25,10.6,4426,0.729,82.7982
TOI-2093 c,53.81149,2.3,15.8,4426,0.729,82.7982
TOI-2094 b,18.793193,1.9,4.27,3435,0.384,50.0248
TOI-2095 b,17.66484,1.25,4.1,3759,0.44,41.9176
TOI-2095 c,28.17232,1.33,7.4,3759,0.44,41.9176
TOI-2096 b,3.1190633,1.243,2.08,3300,0.235,48.4809
TOI-2096 c,6.38784,1.914,4.32,3300,0.235,48.4809
TOI-2104 b,5.904370457,1.52898127,2.95,4856.13,0.723757,76.7418
TOI-2107 b,2.4545467,13.57407563,263.7975778,5627,0.932,236.705
TOI-2109 b,0.67247414,15.098497,1595.498603,6540,1.698,262.041
TOI-2120 b,5.7998164,2.122,6.8,3131,0.245,32.1755
TOI-2128 b,16.34136,2.08874836,4.5,5968,1.1174,36.578
TOI-2133 b,3.8266472,2.37,6.21,4250,0.62,75.1973
TOI-2134 b,9.2292005,2.69,9.13,4580,0.709,22.6202
TOI-2134 c,95.5,7.27,41.89,4580,0.709,22.6202
TOI-2136 b,7.851928,2.19,6.37,3342,0.34,33.3631
TOI-2141 b,18.261608,3.147,20.1,5635,0.95,77.682
TOI-2141 c,5.4624,2.35,6.14,5635,0.95,77.682
TOI-2141 d,60.45,3.97,14.9,5635,0.95,77.682
TOI-2145 b,10.261128,12.24020692,1805.265352,6206,2.75,224.731
TOI-2152 A b,3.3773512,14.35870428,899.4543918,6630,1.612,303.006
TOI-2154 b,3.8240801,16.28664896,292.4021344,6280,1.396,296.46
TOI-2158 b,8.60077,10.76062147,260.6192937,5673,1.41,198.473
TOI-216.01,34.525528,10.1,177.9839079,5026,0.748,177.945
TOI-216.02,17.16073,8,18.75187601,5026,0.748,177.945
TOI-2169 A b,8.2148282,12.50922246,329.5880581,6270,1.82,351.487
TOI-2180 b,260.79,11.32107051,875.6172613,5695,1.636,116.685
TOI-2184 b,6.90683,11.39953337,206.5884646,5966,2.9,788.317
TOI-2193 A b,2.1225735,19.83989584,298.7587026,5966,1.248,337.064
TOI-2194 b,15.337597,1.9892,4.61,4756,0.6909,19.5711
TOI-2196 b,1.1947268,3.51,26,5634,1.043,259.947
TOI-220 b,10.695264,3.03,13.8,5298,0.858,90.7402
TOI-2200 b,2.936028365,6.96310517,38.7,5036.17,0.826247,251.245
TOI-2202 b,11.9126075,10.95117414,287.3168799,5169,0.808,235.933
TOI-2202 c,24.6744,13.4,117.2786822,5144,0.794,235.933
TOI-2207 b,8.001968,11.1529358,203.4101805,6101,1.564,373.345
TOI-2211.01,3.092686757,1.561,3.06,5253,0.834,70.2932
TOI-2227 b,4.221758156,3.09885187,9.79,5889.54,1.20847,165.441
TOI-2236 b,3.5315902,14.36991326,502.1688831,6248,1.573,355.59
TOI-2257 b,35.189346,2.194,5.45,3430,0.313,57.7911
TOI-2260 b,0.3524728,1.62,3.26,5534,0.94,101.251
TOI-2266 b,2.326318,1.54,2.99,3200,0.24,51.6004
TOI-2267 b,2.28909,1,0.972,3030,0.2075,22.55
TOI-2267 c,3.4950412,1.14,1.55,3030,0.2075,22.55
TOI-2267 d,2.0344671,1.77,3.78,3022,0.13,22.55
TOI-2274 b,2.67963,2.45,6.57,3943,0.631,48.876
TOI-2285 b,13.635109,1.77,19.5,3491,0.464,42.409
TOI-2295 b,30.033302,16.47720163,278.0998561,5730,1.459,126.279
TOI-2295 c,966.5,12.8,1783.017363,5730,1.459,126.279
TOI-2322 b,11.30717,0.994,2.31,4664,0.662,59.861
TOI-2322 c,20.225528,1.874,18.1,4664,0.662,59.861
TOI-2328 b,17.10197,9.97599282,50.85254512,5525,0.9,231.782
TOI-2337 b,2.99432,10.08808263,508.5254512,4780,3.22,536.046
TOI-2338 b,22.65398,11.2089807,1900.613874,5581,1.05,313.996
TOI-2345 b,1.0528573,1.504,3.49,4687,0.729,81.6541
TOI-2345 c,21.064302,2.451,7.27,4687,0.729,81.6541
TOI-2346 b,3.3312029,16.11851425,394.1072247,6480,1.38,437.484
TOI-2364 b,4.0197517,8.60849718,71.51139158,5306,0.886,219.614
TOI-2368 b,5.1750073,10.83908434,206.5884646,5360,0.846,210.915
TOI-237 b,5.436098,1.44,2.67,3212,0.211,38.0749
TOI-2373 b,13.33668,10.42435205,2955.804185,5651,1.102,508.686
TOI-2374 b,4.31361,6.81,56.64,4802,0.69,134.655
TOI-2379 b,5.4693827,11.72459381,1830.691624,3707,0.622,211.247
TOI-238 b,1.273099,1.559,3.37,5059,0.756,80.5407
TOI-238 c,8.465651,2.18,6.7,5059,0.733,80.5407
TOI-2382 b,4.6612061,12.25141591,235.1930212,6033,1.417,434.92
TOI-2384 b,2.13570304,11.48920522,624.8506482,3943,0.6113,191.51
TOI-2406 b,3.0766891,2.86,15.6,3100,0.204,55.419
TOI-2407 b,2.702969,4.26,16.8,3530,0.567,92.4366
TOI-2411 b,0.7826942,1.68,3.46,4099,0.68,59.5362
TOI-2416 b,8.275479,9.86390302,953.485221,5808,1.236,557.733
TOI-2420 b,5.842641,15.02003414,294.6269333,5707,2.369,435.174
TOI-2421 b,4.3474032,10.36830715,105.8368595,5607,1.75,327.927
TOI-2427 b,1.3060011,1.8,3.89,4072,0.65,28.5147
TOI-2431 b,0.22419578,1.534,6.2,4109,0.651,36.0559
TOI-244 b,7.397225,1.52,2.68,3433,0.426,22.0337
TOI-2443 b,15.66858,2.363,4.8,4375,0.631,23.9258
TOI-2445 b,0.3711281,1.25,2.1,3333,0.27,48.582
TOI-2447 b,69.33684,9.60609646,124.906564,5730,1.006,148.987
TOI-2449 b,106.14468,11.24,222,6021,1.065,156.786
TOI-2453 b,4.441434632,3.24380341,10.6,3720.23,0.502498,81.9043
TOI-2458 b,3.73659,2.83,13.31,6005,1.31,112.958
TOI-2458 c,16.553,3.18,10.22,6005,1.31,112.958
TOI-2459 b,19.104718,2.9531,9.03,4195,0.6751,36.6113
TOI-2485 b,11.23479,12.1393261,766.6021177,6016.4,1.72,397.953
